Image_name,Type,Mal-Ben,kurtosis_L,kurtosis_A,kurtosis_B,skew_L,skew_A,skew_B,mean_L,mean_A,mean_B,std_L,std_A,std_B
ISIC_0030870.jpg,df,benign,2.160411259586361,1.9333239923604673,-0.47552839646767353,-1.9358130135841811,-1.8374151210819065,-0.43332448396306994,114.32651944693126,154.69037434928214,137.39469975794952,45.41660083652628,10.55820781990177,4.76290835760623
ISIC_0034169.jpg,df,benign,-0.4615500771075096,-1.3071881404520374,0.5362181475025256,-1.1115877941110803,-0.3741172090823138,0.6161711052123634,110.87096384572027,142.4768902488123,128.89930751268219,59.315881853417096,9.50788094712969,3.846881985467486
ISIC_0028346.jpg,df,benign,0.3540708328055646,-0.2037163534294386,-0.5009313134799664,-1.5055427220888038,-0.8029808464843498,-0.12003568943222122,139.759761198798,140.7591721824553,138.56528597242604,68.23054300858333,6.822029987475368,6.448877122172868
ISIC_0031429.jpg,df,benign,1.653286537112864,0.9892646295246723,-0.49085500972993534,-1.8139222701380404,-1.4972262093801216,-0.6832000431662443,127.63947033475948,150.89795433285795,140.83205287451503,53.224560857234295,9.795618418867852,6.613865185761655
ISIC_0031372.jpg,df,benign,-1.0668405873535778,-0.5341886184881979,2.4352961239385795,-0.9133228530769286,-0.07245116599913233,1.3543577309407264,102.47108669456718,140.43633630909963,132.8679822231436,63.76536883701629,8.611273467939634,5.320142403683908
ISIC_0033808.jpg,df,benign,2.402392965365939,2.8557733272536145,-0.39079315609748333,-1.7694218158714157,-1.9175517524562666,-0.018778710915440863,118.78636631842005,148.91511922529588,129.49302349796952,44.013642880304076,7.605262897704744,4.022697515499716
ISIC_0029891.jpg,df,benign,1.350953561516298,0.4200052661870757,1.1953749770477016,-1.6618435678600452,-0.8077513985690777,0.647005997975073,117.79793205317577,144.89492646586604,136.43185408772717,49.597752344844515,7.908762165461819,6.0444962382666425
ISIC_0031827.jpg,df,benign,4.177744251592178,2.179582143543004,0.7530967827127082,-2.3548801742405367,-1.6821128474119023,0.12750948133500126,140.10754710718197,150.18312882417376,121.63715022295003,47.78780250814068,8.244384923666015,5.828435870313618
ISIC_0030244.jpg,df,benign,1.183573427394613,-0.009334160579484774,4.729204285119914,-1.73016166808906,-0.07482415092626922,0.4947118158989762,140.58095213894572,140.60951376624698,126.81314241427064,62.00703067695815,7.230778143949119,3.596070076204002
ISIC_0030321.jpg,df,benign,-0.20297384521750095,-0.7644824258340619,-0.26488004846265145,-1.269474380035409,-0.3383039441169723,-0.046364538143553354,117.64674913224776,139.3060544645561,140.41120972814312,61.95911956378438,6.98962597070134,7.84184426864874
ISIC_0025314.jpg,df,benign,2.9227337467153927,1.9151087521759163,-0.5905107244846657,-2.149008075016308,-1.7327897874460747,-0.17167866179238014,138.28219431538105,154.71934524014995,126.76296367891638,52.00416472573687,10.356710243256812,4.483198328965923
ISIC_0029248.jpg,df,benign,-0.8802925064123124,-0.8912735008060007,-1.2558115917124395,-1.0311019069477765,-0.8527738827699285,-0.22129019011213566,118.69492595014071,144.44665851786579,142.4923391796242,70.8164650238659,9.712268989671497,9.97175163252645
ISIC_0024553.jpg,df,benign,0.0510910321402962,-0.3739931077117462,-0.8443665215940155,-1.3895792376573306,-1.0202067663908376,0.00321050894023383,136.20429585255943,160.49770636012843,134.68748482150085,69.09553157991847,17.181729812954018,4.628971312700624
ISIC_0033005.jpg,df,benign,0.33793273739660057,-0.7051515541264544,-0.8814457973534502,-1.4660394343103174,0.4322871049518873,-0.013535862483651807,134.7732595924713,143.73816471907534,136.97295885208925,65.61683225116104,11.518125890070305,6.0626191110733885
ISIC_0032642.jpg,df,benign,1.2203327624362599,0.2202895068471098,-0.6878998656081583,-1.5967299535483508,-1.0910805878428165,-0.11464111861516747,105.63313000202811,144.51378336635517,132.40903914257632,45.0099716084275,7.767429603292056,5.184323664223088
ISIC_0032468.jpg,df,benign,0.5066400510336568,-0.3218808094098091,-0.8995467766569871,-1.5259662237943101,-0.8356131617576852,0.1583528939156438,137.9441247857155,156.3136446187009,135.68717008673218,65.7447564472029,14.81430403602132,8.721370989019546
