Image_name,Type,Mal-Ben,kurtosis_L,kurtosis_A,kurtosis_B,skew_L,skew_A,skew_B,mean_L,mean_A,mean_B,std_L,std_A,std_B
ISIC_0030442.jpg,df,benign,-0.660868309928941,-0.7005213165204349,-1.1942422167419375,-1.1283094644573508,-0.9333965630690161,-0.30675232638460054,117.85455709964585,144.44377226880806,142.8088569306451,67.2829766645295,9.304391254754822,9.798901484414856
ISIC_0024973.jpg,df,benign,-0.10932279273191847,0.07286746013792422,-0.5705981045182482,-1.1499597311698964,-1.0729965956670937,0.31874801612070347,98.22114442693471,151.82152135951276,139.45416116529665,49.40914552682799,11.843706158994555,8.448714902676889
ISIC_0024396.jpg,df,benign,-0.5788670936658717,-0.921607269707645,-0.487178135708656,-1.1188490324777163,-0.16557802607540203,0.03386265762480394,116.37668366449797,142.94642166344295,133.1815720063302,65.25429267794208,9.855079448735646,4.8290689148672605
ISIC_0028790.jpg,df,benign,0.22644243830293798,0.10198191107643284,2.3975621953141824,-1.3127069347179225,-1.1892810698076763,-0.22621231067866981,129.1570177034861,150.9329555203161,135.4801778147503,62.561437318778495,11.124777767795853,8.7777363605932
ISIC_0032247.jpg,df,benign,1.3940837666820007,0.7797337447169155,-0.5051817112784294,-1.6983667115096923,-1.3798110092110536,-0.16688956387392967,110.1535565201714,148.0875712482838,134.6880261278378,46.683839473121914,8.843957811258932,4.621950514358925
ISIC_0024330.jpg,df,benign,6.348727553811305,4.211708100591925,1.2080094735343367,-2.756043252066709,-2.1026113051577413,-0.11437347292948893,122.20237370269115,153.13219917335027,124.10910999105974,36.89025294114167,8.144312916376355,4.299961543116385
ISIC_0031271.jpg,df,benign,1.2072597270717722,0.5706657737331406,0.8996659324401222,-1.7385144505377694,-1.3817018715635736,-0.7011903838264385,130.26422506468424,158.157421376772,129.04075653219635,57.25209641571426,13.775124960501797,3.9723123311446478
ISIC_0029824.jpg,df,benign,-1.2479740094025706,-1.2670065485211415,-0.8460607034184418,-0.7599824885969653,-0.5047600302468339,0.2769102599078375,93.3365899936753,145.05445890616159,136.8413834426284,61.016330975623276,11.55325685355811,8.928744910291199
ISIC_0033891.jpg,df,benign,0.9103833704456479,-0.28247069887925624,0.03180026485001086,-1.6827199247222309,-0.6344831626427221,0.6368470195529128,129.0126448429308,140.5017403181037,129.41618936423316,58.91513752482557,6.757460132887748,4.832527367418116
ISIC_0029177.jpg,df,benign,0.9407470100136588,0.7624369133626865,0.3951869794544356,-1.6655078296043968,-1.559095394648475,-0.4262724563704182,123.50327756676617,163.92881581165645,128.3452700893521,55.770578889291606,16.196563200839506,3.0907498085318137
ISIC_0029967.jpg,df,benign,-0.3960113405313779,-1.3464111235035863,-0.36713080972901224,-1.2208299942744951,-0.18190415128801915,0.5272288449796235,119.88949668726686,147.23846111018318,138.83064695729635,65.26339349096533,13.277534482938053,8.776446176095268
ISIC_0028926.jpg,df,benign,-0.9319158773597076,-1.1803682715372295,0.9137594565413965,-0.9289716518621207,-0.19610688493486117,1.0367379155651977,103.37318479453955,144.0506932791663,135.89339019189765,61.840361696911096,11.013472708367063,6.728945039355881
ISIC_0027141.jpg,df,benign,0.6638287979363109,0.11188848635800674,-0.6502726925223365,-1.5834991895326154,-1.2385316948739709,-0.1587227036249301,130.73231087538383,157.3444227327214,137.43276572685923,61.195117024879046,14.314995899089473,5.551097576278198
ISIC_0024845.jpg,df,benign,1.8584363828040722,0.7946642822181551,-0.41338088015605345,-1.8865917128266092,-1.4085586273896087,-0.4062649931443385,120.3128523497592,150.2092529614498,136.13290575856482,49.52312077516676,9.783019689204759,6.149313187107219
ISIC_0029578.jpg,df,benign,0.2700895996776671,3.0402823349669728,-0.15219022623126088,-0.8750631770573699,-1.8313032053714884,-0.6090563887802509,107.57313611742488,148.46582080944466,142.47426807341316,45.05740173639599,6.989165938610023,6.600345095688122
ISIC_0029962.jpg,df,benign,0.1717298424389324,-0.03072711697156638,0.17527269218659036,-1.421611721570238,0.16898881169650876,0.6644930333616262,132.85987482872272,137.29013813280005,124.9054179165278,66.19257349638829,5.974965002731576,4.112597165316086
ISIC_0029052.jpg,df,benign,4.793516164861224,2.2924828761016407,-0.26933147724989626,-2.5387702738074753,-1.6503601007617614,-0.1977363402648909,162.33121983925304,156.78954730943374,130.75558517022458,54.026928933525966,10.522752952906874,4.965023152829447
ISIC_0026629.jpg,df,benign,4.9040259478065575,3.8286479031005243,-0.220209560167981,-2.5921819412371225,-2.1784338006049744,0.9421361639260611,148.1476167192163,158.00293378745215,133.21892124298168,49.1209654146534,10.069281902734648,5.964255588437137
ISIC_0029297.jpg,df,benign,0.1463084780762931,-0.08843062195555751,-0.6252999251481519,-1.417102441639261,-1.2337784689605054,-0.7813029455870688,112.82274162580727,159.62867932911252,143.99704860284666,56.329352061727434,16.00633578250839,8.761140338421479
ISIC_0033422.jpg,df,benign,1.6806455816586299,-0.9220132133386008,-0.5338029463246947,-1.8067883470012698,0.3474314206858246,0.42597308292899067,122.9081091298595,139.23736374519564,127.50642051540545,50.973947435348194,7.838694989634058,5.009485651284125
