Image_name,Type,Mal-Ben,kurtosis_L,kurtosis_A,kurtosis_B,skew_L,skew_A,skew_B,mean_L,mean_A,mean_B,std_L,std_A,std_B
ISIC_0033389.jpg,nv,benign,-0.7013385997548345,-0.7411668013764459,-0.9549754003146016,-0.5616259769533325,-0.8799222269672383,0.25050533423785215,73.7233336586318,150.24732442015548,132.03555512182427,40.39237545726177,12.344446841761432,4.031963546834154
ISIC_0026974.jpg,nv,benign,-0.5047011450597956,1.6854062330176056,2.533779715160442,-0.5072999691732841,-1.4956930678863283,-1.7899792323606534,89.3167475353092,150.92482306765152,154.0326359056773,42.39230664975829,8.561606048371814,9.299655394639837
ISIC_0032054.jpg,nv,benign,0.37030763378233456,3.0144903432888404,1.6136342546902451,-1.0267165258836135,-2.114780010201002,-1.628031223219502,88.02775532732757,161.56066549705298,149.79506790987404,38.52786113337168,12.216298205534029,8.553843441131516
ISIC_0025528.jpg,nv,benign,2.007130997331119,3.4580533320888627,2.4505153104602693,-1.7136368647614646,-2.2674865447879053,-1.9349223109234057,83.79558421892322,168.19770963467727,153.01314188367,32.40279146128823,14.347481274544135,9.377120358967526
ISIC_0029312.jpg,nv,benign,1.87547877478631,1.8801472175261242,1.0861462578958667,-1.8746440193682206,-1.855294483628974,-1.5517232021666445,121.35466429118932,165.19498249466554,152.5524227797228,49.42028123022593,14.920316081254374,10.38644159305588
ISIC_0031549.jpg,nv,benign,-0.978438773713453,-0.7338437867197127,-0.8822771239182812,-0.7632135361927416,-1.0506436621188906,-0.9438246276446792,77.97263747118868,162.09166941060258,147.98554494567006,47.372645507388945,19.474650064600716,11.657448400123952
ISIC_0028030.jpg,nv,benign,-1.3910128611669776,-0.9568596028733403,-1.05179252007495,0.17688376844058487,-0.5430796508443666,0.22465352164301933,59.27743501567715,148.37660564377467,140.13522807727318,45.58645756533539,12.181777054704268,8.818771413669516
ISIC_0025272.jpg,nv,benign,4.786073575925705,4.595508407702579,3.7349313427603947,-2.4564241854403766,-2.428772668063788,-2.20193437138764,119.67136674577691,168.14072316068686,151.45953743775885,39.1842457554241,13.043569091395451,7.878562387062441
ISIC_0031213.jpg,nv,benign,0.12446462869126718,3.293689346597933,1.597604480550932,-0.7537824496876214,-2.1851008604575233,-1.576635163607002,79.42528390314246,165.85337178793887,147.0359310220513,35.95736801155426,13.569022026905206,7.405840451041686
ISIC_0028742.jpg,nv,benign,1.2839129724166476,2.8982037663937357,1.32982352274841,-1.3911984820506909,-2.0891798592069937,-1.5066620087957416,98.98484464296163,163.0364352727769,146.7632877567341,40.342613727464034,12.877510109163435,7.4858807330627855
